Dorms,Baths,Built Area,Total Area,Parking,Sector,Price_CLP_MM
5,2.0,133.0,173.0,1.0,Suroriente,140.0
2,1.0,75.0,71.0,1.0,Norponiente,96.63
3,2.0,120.0,335.0,5.0,Nororiente,459.11
3,1.0,129.0,209.0,3.0,Surponiente,129.55
5,3.0,230.0,528.0,5.0,Nororiente,533.49
3,2.0,125.0,240.0,3.0,Suroriente,248.77
7,3.0,195.0,170.0,2.0,Suroriente,242.01
4,2.0,73.0,107.0,1.0,Norponiente,121.01
3,1.0,50.0,61.0,1.0,Suroriente,53.0
5,1.0,78.0,90.0,1.0,Sur,69.8
5,4.0,257.0,700.0,5.0,Nororiente,1007.2
3,3.0,78.0,133.0,2.0,Surponiente,124.56
5,5.0,156.0,410.0,5.0,Norte,462.31
4,1.0,64.0,109.0,1.0,Norponiente,74.0
4,4.0,318.0,556.0,3.0,Norte,640.26
3,3.0,90.0,163.0,1.0,Sur,138.45
6,5.0,300.0,894.0,6.0,Nororiente,1245.65
3,2.0,67.0,87.0,1.0,Suroriente,97.0
4,2.0,160.0,320.0,2.0,Nororiente,576.56
4,2.0,290.0,1000.0,5.0,Surponiente,120.0
4,5.0,206.0,385.0,3.0,Nororiente,694.0
6,7.0,520.0,520.0,5.0,Nororiente,1204.72
5,3.0,298.0,5058.0,3.0,Surponiente,459.11
4,4.0,235.0,490.0,3.0,Norte,569.08
3,21.0,94.0,345.0,2.0,Norte,234.89
4,1.0,80.0,100.0,1.0,Surponiente,98.0
4,5.0,174.0,425.0,2.0,Suroriente,373.7
8,4.0,72.0,180.0,1.0,Norte,143.5
4,4.0,260.0,960.0,6.0,Nororiente,1064.14
3,2.0,90.0,240.0,3.0,Sur,145.0
6,5.0,260.0,539.0,5.0,Nororiente,978.72
3,3.0,108.0,200.0,2.0,Norte,274.04
5,2.0,140.0,119.0,1.0,Norponiente,120.0
4,3.0,95.0,120.0,2.0,Surponiente,133.89
4,4.0,264.0,759.0,2.0,Sur,401.1
6,6.0,500.0,15500.0,9.0,Norte,1067.7
3,2.0,80.0,350.0,3.0,Nororiente,355.9
4,3.0,140.0,300.0,1.0,Sur,180.0
3,3.0,123.0,266.0,2.0,Norte,316.75
6,2.0,160.0,245.0,2.0,Norte,255.0
4,3.0,250.0,6000.0,1.0,Norponiente,266.92
4,3.0,136.0,360.0,3.0,Nororiente,384.37
3,1.0,50.0,100.0,1.0,Suroriente,70.0
4,4.0,132.0,120.0,2.0,Sur,276.53
4,3.0,353.0,3295.0,9.0,Norte,587.24
3,3.0,82.0,160.0,1.0,Sur,149.48
4,4.0,300.0,700.0,2.0,Nororiente,1583.76
4,5.0,255.0,630.0,5.0,Norte,729.6
4,3.0,280.0,790.0,1.0,Nororiente,604.78
3,1.0,64.0,130.0,1.0,Suroriente,95.0
3,2.0,128.0,128.0,2.0,Nororiente,597.91
3,1.0,110.0,260.0,4.0,Sur,120.0
2,1.0,174.0,270.0,3.0,Sur,129.0
3,2.0,120.0,200.0,1.0,Sur,122.79
5,4.0,405.0,1002.0,8.0,Nororiente,1067.34
4,4.0,140.0,128.0,2.0,Surponiente,150.0
3,1.0,86.0,96.0,2.0,Norte,96.16
5,2.0,120.0,196.0,2.0,Suroriente,240.59
5,3.0,179.0,446.0,2.0,Norte,587.24
5,4.0,320.0,4800.0,4.0,Norte,1245.29
5,4.0,149.0,200.0,2.0,Norte,219.88
3,1.0,85.0,1665.0,4.0,Surponiente,119.99
4,4.0,280.0,5000.0,12.0,Norte,818.57
2,1.0,46.0,360.0,8.0,Suroriente,259.81
5,5.0,500.0,1500.0,4.0,Nororiente,1103.29
4,1.0,161.0,393.0,7.0,Suroriente,379.99
3,2.0,94.0,285.0,2.0,Suroriente,205.0
3,1.0,60.0,125.0,1.0,Surponiente,109.37
3,3.0,120.0,480.0,6.0,Norte,353.41
3,2.0,60.0,100.0,1.0,Suroriente,113.89
5,4.0,163.0,442.0,3.0,Nororiente,665.53
3,2.0,74.0,128.0,2.0,Sur,145.92
3,1.0,50.0,140.0,2.0,Surponiente,108.0
5,3.0,163.0,350.0,4.0,Suroriente,369.6
3,2.0,113.0,100.0,1.0,Sur,70.0
2,1.0,70.0,90.0,1.0,Sur,79.9
4,3.0,150.0,237.0,2.0,Norte,327.43
8,4.0,680.0,300.0,13.0,Nororiente,1423.6
3,2.0,120.0,278.0,2.0,Nororiente,455.55
12,5.0,170.0,170.0,1.0,Sur,125.0
3,1.0,51.0,110.0,3.0,Norte,75.45
5,4.0,342.0,1697.0,5.0,Nororiente,1245.65
6,2.0,160.0,200.0,3.0,Sur,130.0
4,3.0,114.0,144.0,2.0,Norte,236.67
5,4.0,210.0,525.0,4.0,Nororiente,665.53
3,1.0,66.0,73.0,1.0,Suroriente,72.25
4,1.0,120.0,351.0,4.0,Suroriente,200.0
5,4.0,404.0,5595.0,4.0,Norte,711.44
5,2.0,134.0,240.0,3.0,Surponiente,117.62
3,3.0,123.0,210.0,3.0,Surponiente,252.69
7,5.0,256.0,1007.0,2.0,Nororiente,939.58
3,2.0,140.0,220.0,2.0,Suroriente,189.0
2,1.0,55.0,162.0,2.0,Norponiente,80.0
3,2.0,77.0,93.0,1.0,Suroriente,130.0
5,6.0,540.0,3500.0,13.0,Nororiente,1423.24
5,3.0,150.0,600.0,5.0,Nororiente,310.0
4,1.0,102.0,202.0,2.0,Norponiente,132.0
5,5.0,360.0,1700.0,6.0,Norte,800.78
3,1.0,54.0,189.0,3.0,Suroriente,160.16
2,1.0,34.0,60.0,1.0,Suroriente,55.0
3,3.0,121.0,373.0,2.0,Norte,319.6
4,3.0,144.0,158.0,2.0,Surponiente,170.0
3,2.0,75.0,120.0,2.0,Norponiente,129.8
14,6.0,796.0,1230.0,10.0,Nororiente,1548.16
4,4.0,168.0,283.0,2.0,Suroriente,419.96
5,6.0,385.0,866.0,4.0,Nororiente,1291.92
4,3.0,210.0,500.0,5.0,Nororiente,640.26
6,4.0,190.0,508.0,2.0,Nororiente,640.26
2,1.0,75.0,123.0,1.0,Suroriente,112.61
4,2.0,145.0,225.0,1.0,Sur,140.0
4,2.0,231.0,784.0,4.0,Nororiente,992.96
4,3.0,218.0,660.0,4.0,Nororiente,921.78
3,1.0,75.0,205.0,3.0,Nororiente,270.0
3,1.0,125.0,1500.0,6.0,Sur,280.0
3,2.0,99.0,152.0,3.0,Suroriente,153.0
4,5.0,600.0,2700.0,10.0,Norte,1708.32
2,1.0,48.0,71.0,1.0,Sur,58.0
3,3.0,136.0,424.0,2.0,Norte,344.87
4,4.0,455.0,1710.0,5.0,Nororiente,1957.45
3,1.0,100.0,75.0,2.0,Nororiente,160.0
3,1.0,55.0,60.0,1.0,Suroriente,58.72
5,5.0,890.0,290.0,4.0,Nororiente,959.15
4,5.0,580.0,5100.0,18.0,Norte,1352.42
6,2.0,185.0,380.0,5.0,Norte,233.11
5,4.0,160.0,286.0,1.0,Nororiente,455.55
3,3.0,67.0,128.0,3.0,Suroriente,150.0
5,4.0,260.0,550.0,2.0,Suroriente,580.12
3,3.0,115.0,340.0,2.0,Norte,252.69
3,2.0,145.0,240.0,1.0,Nororiente,430.0
3,2.0,96.0,144.0,2.0,Suroriente,163.0
4,4.0,240.0,700.0,8.0,Nororiente,991.18
3,1.0,52.0,61.0,1.0,Suroriente,70.0
3,2.0,70.0,120.0,1.0,Surponiente,156.95
4,1.0,37.0,95.0,1.0,Norponiente,59.5
3,1.0,84.0,162.0,2.0,Norponiente,143.78
5,5.0,142.0,494.0,4.0,Suroriente,236.67
4,3.0,265.0,170.0,2.0,Norte,302.52
7,5.0,500.0,7700.0,14.0,Surponiente,427.08
5,2.0,86.0,142.0,3.0,Norte,110.0
5,5.0,320.0,5300.0,12.0,Norte,352.34
4,2.0,84.0,173.0,3.0,Norte,110.58
4,2.0,78.0,268.0,2.0,Sur,100.72
3,2.0,122.0,160.0,1.0,Surponiente,149.44
3,2.0,95.0,110.0,1.0,Surponiente,164.78
3,2.0,117.0,5100.0,14.0,Norte,391.49
3,2.0,77.0,112.0,1.0,Surponiente,105.0
2,1.0,78.0,143.0,3.0,Norte,168.0
2,1.0,41.0,105.0,2.0,Suroriente,85.06
5,2.0,150.0,200.0,2.0,Nororiente,533.49
5,6.0,420.0,850.0,3.0,Nororiente,1494.78
3,1.0,120.0,80.0,1.0,Sur,135.0
5,8.0,193.0,595.0,4.0,Norponiente,526.73
5,4.0,180.0,360.0,2.0,Suroriente,391.13
5,4.0,200.0,210.0,2.0,Nororiente,360.0
4,3.0,170.0,430.0,6.0,Nororiente,500.0
3,2.0,222.0,6152.0,2.0,Norte,329.85
6,4.0,218.0,370.0,2.0,Nororiente,532.07
4,2.0,180.0,200.0,1.0,Sur,125.0
3,2.0,94.0,162.0,2.0,Nororiente,306.07
5,4.0,415.0,1635.0,4.0,Norte,1032.11
2,1.0,70.0,184.0,1.0,Sur,102.0
3,3.0,90.0,180.0,2.0,Surponiente,181.15
5,4.0,180.0,490.0,3.0,Norte,459.11
6,5.0,250.0,627.0,4.0,Nororiente,1049.9
2,1.0,65.0,80.0,2.0,Sur,76.84
2,1.0,60.0,90.0,2.0,Sur,65.0
3,2.0,81.0,110.0,1.0,Surponiente,62.0
3,3.0,140.0,450.0,2.0,Nororiente,587.24
2,1.0,53.0,84.0,2.0,Norte,76.8
4,3.0,250.0,5000.0,5.0,Norte,640.62
3,1.0,80.0,130.0,2.0,Suroriente,150.0
3,2.0,92.0,207.0,2.0,Nororiente,291.84
3,3.0,140.0,402.0,2.0,Suroriente,475.66
5,2.0,200.0,220.0,2.0,Sur,232.76
4,3.0,95.0,171.0,2.0,Suroriente,252.69
3,3.0,140.0,252.0,2.0,Nororiente,391.49
3,2.0,87.0,188.0,2.0,Nororiente,284.36
4,3.0,132.0,169.0,2.0,Suroriente,345.22
3,2.0,78.0,142.0,2.0,Suroriente,155.0
4,3.0,103.0,230.0,2.0,Suroriente,300.0
4,2.0,125.0,148.0,3.0,Suroriente,177.59
4,4.0,300.0,900.0,5.0,Nororiente,850.6
6,4.0,180.0,520.0,2.0,Suroriente,516.05
3,4.0,216.0,180.0,2.0,Nororiente,836.36
2,1.0,80.0,360.0,7.0,Suroriente,259.81
3,2.0,82.0,122.0,2.0,Norte,130.0
3,2.0,71.0,75.0,2.0,Norte,142.36
4,2.0,180.0,553.0,4.0,Nororiente,610.0
5,5.0,451.0,1250.0,5.0,Nororiente,1243.87
3,3.0,96.0,127.0,2.0,Surponiente,160.16
4,2.0,176.0,103.0,2.0,Nororiente,320.31
3,3.0,118.0,252.0,4.0,Norte,298.6
5,4.0,220.0,380.0,2.0,Nororiente,605.03
1,2.0,138.0,10000.0,5.0,Suroriente,462.67
3,2.0,133.0,300.0,3.0,Nororiente,365.0
5,8.0,193.0,597.0,4.0,Norponiente,526.73
4,3.0,240.0,5000.0,3.0,Surponiente,400.0
3,3.0,119.0,144.0,2.0,Nororiente,364.8
3,1.0,75.0,180.0,3.0,Sur,135.0
3,2.0,91.0,162.0,1.0,Suroriente,121.68
6,4.0,150.0,347.0,2.0,Suroriente,386.15
5,3.0,183.0,270.0,4.0,Nororiente,676.21
4,3.0,142.0,275.0,2.0,Suroriente,294.0
4,4.0,200.0,550.0,2.0,Nororiente,651.3
3,1.0,65.0,166.0,1.0,Suroriente,120.0
6,3.0,298.0,399.0,5.0,Nororiente,996.52
3,1.0,66.0,133.0,3.0,Suroriente,128.12
4,3.0,265.0,5255.0,8.0,Norte,633.5
4,2.0,68.0,68.0,1.0,Surponiente,87.0
4,3.0,170.0,618.0,2.0,Norte,487.58
5,2.0,107.0,160.0,1.0,Suroriente,123.0
2,1.0,52.0,79.0,1.0,Sur,79.0
3,1.0,83.0,100.0,1.0,Suroriente,167.27
25,29.0,1200.0,500.0,6.0,Centro,1850.68
4,2.0,90.0,110.0,1.0,Norponiente,190.0
5,3.0,140.0,390.0,2.0,Suroriente,459.11
4,3.0,243.0,1594.0,3.0,Norte,676.21
3,3.0,180.0,500.0,3.0,Norte,412.84
3,3.0,140.0,5000.0,2.0,Surponiente,302.52
3,1.0,79.0,210.0,2.0,Suroriente,156.6
3,1.0,70.0,64.0,1.0,Nororiente,105.0
3,2.0,145.0,428.0,3.0,Nororiente,409.28
3,3.0,98.0,130.0,2.0,Surponiente,158.38
3,3.0,100.0,180.0,3.0,Norte,163.71
5,4.0,139.0,560.0,5.0,Suroriente,505.38
5,6.0,340.0,870.0,2.0,Norte,678.0
3,1.0,84.0,130.0,2.0,Surponiente,120.0
3,1.0,71.0,121.0,22.0,Suroriente,106.06
5,5.0,300.0,1065.0,5.0,Nororiente,943.14
3,2.0,98.0,146.0,1.0,Sur,115.67
4,2.0,153.0,173.0,4.0,Suroriente,201.08
3,2.0,75.0,190.0,2.0,Nororiente,185.0
3,1.0,70.0,70.0,2.0,Norponiente,155.0
6,5.0,329.0,980.0,6.0,Norte,665.53
2,1.0,86.0,110.0,1.0,Surponiente,90.93
3,2.0,77.0,164.0,1.0,Suroriente,186.85
3,1.0,89.0,143.0,1.0,Surponiente,121.43
5,3.0,399.0,5000.0,6.0,Surponiente,391.49
3,3.0,81.0,201.0,2.0,Suroriente,185.78
4,4.0,31972.0,2892.0,6.0,Norte,889.75
4,3.0,172.0,223.0,1.0,Nororiente,368.78
3,2.0,84.0,187.0,1.0,Surponiente,185.0
3,3.0,180.0,365.0,2.0,Nororiente,460.89
5,6.0,250.0,564.0,2.0,Nororiente,953.81
3,1.0,81.0,110.0,2.0,Surponiente,62.0
5,3.0,192.0,595.0,5.0,Nororiente,590.79
4,3.0,85.0,180.0,1.0,Suroriente,190.0
3,1.0,50.0,185.0,1.0,Norte,90.04
4,4.0,140.0,400.0,2.0,Norte,387.93
4,2.0,135.0,440.0,3.0,Sur,391.49
3,3.0,140.0,554.0,2.0,Norte,480.46
5,2.0,80.0,105.0,1.0,Sur,65.0
3,2.0,220.0,220.0,1.0,Suroriente,310.0
3,4.0,129.0,300.0,2.0,Norponiente,373.34
3,2.0,140.0,113.0,1.0,Norte,153.0
3,2.0,70.0,110.0,1.0,Nororiente,249.13
5,1.0,236.0,500.0,5.0,Norponiente,282.94
3,3.0,110.0,136.0,3.0,Surponiente,154.82
6,5.0,385.0,565.0,4.0,Nororiente,957.37
3,2.0,98.0,178.0,1.0,Sur,162.0
3,3.0,100.0,182.0,2.0,Suroriente,222.44
4,3.0,188.0,286.0,2.0,Suroriente,370.14
3,3.0,150.0,530.0,2.0,Norte,519.61
3,1.0,120.0,390.0,2.0,Sur,350.0
5,2.0,129.0,129.0,1.0,Surponiente,110.0
4,3.0,210.0,358.0,4.0,Suroriente,284.72
3,4.0,400.0,3850.0,5.0,Norte,925.34
4,2.0,100.0,194.0,1.0,Suroriente,172.0
4,4.0,173.0,400.0,2.0,Norte,480.46
4,2.0,83.0,250.0,4.0,Sur,170.0
5,1.0,180.0,239.0,1.0,Suroriente,202.86
4,3.0,465.0,154.0,2.0,Norte,519.61
3,3.0,97.0,180.0,2.0,Sur,180.0
3,1.0,55.0,115.0,1.0,Surponiente,104.39
5,5.0,165.0,309.0,2.0,Nororiente,601.47
7,4.0,320.0,418.0,4.0,Nororiente,818.57
4,4.0,350.0,5000.0,3.0,Norte,1138.88
4,4.0,189.0,400.0,2.0,Nororiente,462.31
5,1.0,102.0,121.0,2.0,Suroriente,96.09
3,3.0,95.0,120.0,2.0,Surponiente,128.0
3,2.0,86.0,510.0,7.0,Surponiente,216.0
4,3.0,123.0,243.0,2.0,Norte,160.16
3,3.0,125.0,180.0,2.0,Suroriente,198.0
4,4.0,157.0,235.0,2.0,Norte,266.92
3,2.0,82.0,106.0,3.0,Surponiente,131.33
2,4.0,136.0,338.0,1.0,Nororiente,404.3
7,4.0,680.0,1250.0,14.0,Nororiente,1708.32
5,4.0,267.0,690.0,3.0,Nororiente,971.61
3,1.0,55.0,135.0,1.0,Suroriente,98.5
4,2.0,200.0,580.0,4.0,Nororiente,505.38
3,3.0,70.0,121.0,2.0,Surponiente,138.45
2,1.0,60.0,74.0,2.0,Suroriente,75.0
4,4.0,5000.0,247.0,7.0,Norte,569.44
5,4.0,250.0,504.0,5.0,Nororiente,498.26
3,1.0,62.0,103.0,2.0,Surponiente,88.0
3,3.0,450.0,680.0,3.0,Nororiente,622.83
4,2.0,142.0,180.0,1.0,Surponiente,218.88
4,1.0,90.0,200.0,2.0,Sur,124.21
6,5.0,470.0,4065.0,2.0,Norte,690.45
4,7.0,500.0,1000.0,4.0,Nororiente,1014.32
5,5.0,404.0,5595.0,22.0,Norte,708.24
4,4.0,300.0,716.0,2.0,Norte,569.44
5,2.0,146.0,232.0,2.0,Nororiente,444.88
4,3.0,1250.0,385.0,4.0,Nororiente,707.85
3,3.0,80.0,173.0,1.0,Suroriente,140.58
4,4.0,120.0,240.0,2.0,Nororiente,508.94
4,2.0,94.0,131.0,2.0,Surponiente,135.24
4,3.0,190.0,400.0,2.0,Nororiente,462.31
3,3.0,139.0,380.0,2.0,Norte,444.88
3,3.0,178.0,656.0,2.0,Norte,567.66
4,2.0,200.0,200.0,1.0,Suroriente,134.99
4,3.0,5700.0,5700.0,12.0,Norte,260.0
3,1.0,80.0,90.0,1.0,Suroriente,125.0
5,2.0,210.0,160.0,1.0,Norponiente,120.0
4,2.0,146.0,450.0,3.0,Suroriente,298.96
2,1.0,210.0,5000.0,10.0,Norte,327.43
4,3.0,200.0,5035.0,6.0,Norte,526.73
5,5.0,392.0,997.0,4.0,Norte,836.36
3,3.0,75.0,150.0,2.0,Suroriente,163.71
3,1.0,83.0,92.0,1.0,Suroriente,87.0
5,5.0,360.0,890.0,2.0,Norte,694.0
4,6.0,1200.0,2500.0,10.0,Nororiente,2669.25
2,1.0,90.0,295.0,2.0,Suroriente,173.0
2,1.0,70.0,100.0,1.0,Suroriente,95.0
8,4.0,189.0,281.0,2.0,Suroriente,250.0
4,4.0,150.0,305.0,2.0,Norte,319.95
5,3.0,234.0,476.0,5.0,Nororiente,832.81
4,3.0,190.0,415.0,2.0,Nororiente,516.05
3,2.0,80.0,157.0,2.0,Suroriente,135.0
5,4.0,180.0,346.0,3.0,Nororiente,706.46
5,1.0,88.0,227.0,4.0,Norponiente,155.0
15,4.0,604.0,691.0,6.0,Centro,686.89
3,2.0,98.0,177.0,1.0,Suroriente,145.0
2,1.0,96.0,111.0,1.0,Surponiente,93.0
4,2.0,150.0,200.0,4.0,Nororiente,441.32
4,3.0,140.0,230.0,3.0,Suroriente,199.5
2,1.0,41.0,95.0,1.0,Suroriente,81.86
3,3.0,83.0,120.0,1.0,Suroriente,165.42
3,3.0,127.0,350.0,2.0,Norte,405.73
6,3.0,250.0,340.0,4.0,Suroriente,280.0
4,2.0,163.0,140.0,1.0,Nororiente,391.49
5,5.0,463.0,851.0,4.0,Nororiente,1245.29
4,2.0,96.0,187.0,1.0,Suroriente,170.83
5,2.0,117.0,187.0,2.0,Nororiente,300.0
3,3.0,86.0,265.0,3.0,Sur,182.0
6,4.0,395.0,1525.0,6.0,Nororiente,1066.63
4,4.0,276.0,570.0,2.0,Norte,505.38
5,4.0,285.0,285.0,1.0,Nororiente,416.4
4,2.0,170.0,205.0,3.0,Surponiente,185.0
5,3.0,200.0,250.0,1.0,Nororiente,395.05
3,2.0,116.0,131.0,3.0,Suroriente,119.23
6,5.0,300.0,700.0,4.0,Nororiente,1170.91
3,2.0,107.0,260.0,3.0,Suroriente,312.66
3,1.0,67.0,135.0,1.0,Surponiente,125.0
3,2.0,190.0,750.0,5.0,Surponiente,400.0
5,5.0,172.0,400.0,3.0,Norte,497.9
4,4.0,285.0,1092.0,8.0,Nororiente,1174.47
4,2.0,93.0,130.0,3.0,Suroriente,210.0
4,3.0,363.0,1200.0,4.0,Nororiente,1024.99
5,4.0,200.0,980.0,2.0,Norte,633.5
2,1.0,55.0,81.0,2.0,Sur,80.0
2,2.0,70.0,120.0,2.0,Surponiente,110.0
4,4.0,350.0,3151.0,4.0,Norte,782.98
2,1.0,85.0,145.0,1.0,Sur,110.0
4,3.0,140.0,410.0,4.0,Suroriente,398.25
3,1.0,52.0,52.0,1.0,Sur,75.0
3,1.0,70.0,200.0,1.0,Surponiente,139.9
3,2.0,70.0,93.0,2.0,Norponiente,141.29
3,2.0,171.0,204.0,1.0,Norte,165.0
5,2.0,165.0,135.0,1.0,Suroriente,175.0
6,7.0,560.0,3290.0,8.0,Suroriente,590.79
4,4.0,150.0,250.0,2.0,Norte,373.7
4,2.0,128.0,252.0,3.0,Suroriente,348.78
5,4.0,180.0,300.0,2.0,Nororiente,533.49
6,3.0,160.0,220.0,3.0,Norponiente,180.0
3,1.0,47.0,126.0,3.0,Suroriente,82.0
4,2.0,160.0,200.0,1.0,Nororiente,533.49
2,1.0,81.0,110.0,1.0,Surponiente,72.0
5,4.0,226.0,459.0,2.0,Nororiente,782.98
3,3.0,169.0,714.0,1.0,Nororiente,796.86
4,4.0,156.0,300.0,4.0,Suroriente,455.55
4,3.0,107.0,159.0,2.0,Surponiente,153.04
3,2.0,65.0,200.0,5.0,Suroriente,140.0
5,4.0,320.0,1320.0,6.0,Nororiente,1032.11
4,2.0,170.0,341.0,3.0,Sur,185.0
2,1.0,89.0,275.0,3.0,Sur,148.0
3,2.0,89.0,81.0,2.0,Sur,85.0
3,2.0,59.0,80.0,2.0,Suroriente,110.0
4,2.0,139.0,145.0,1.0,Sur,100.0
5,3.0,200.0,400.0,3.0,Norte,480.11
3,2.0,65.0,85.0,1.0,Norte,120.0
4,2.0,150.0,200.0,1.0,Nororiente,533.49
5,2.0,60.0,150.0,3.0,Surponiente,170.0
4,3.0,165.0,262.0,2.0,Norte,302.52
4,4.0,240.0,501.0,3.0,Nororiente,635.28
2,2.0,110.0,2232.0,6.0,Suroriente,200.0
10,3.0,265.0,713.0,4.0,Nororiente,532.07
4,1.0,110.0,131.0,1.0,Surponiente,92.53
3,1.0,80.0,128.0,1.0,Surponiente,95.0
4,2.0,120.0,288.0,1.0,Suroriente,320.31
6,8.0,650.0,3460.0,5.0,Nororiente,1779.5
5,4.0,150.0,203.0,1.0,Norponiente,140.0
2,1.0,75.0,85.0,1.0,Suroriente,78.0
4,3.0,100.0,130.0,1.0,Sur,130.0
3,1.0,65.0,105.0,1.0,Suroriente,77.0
3,3.0,150.0,350.0,2.0,Norte,348.78
2,2.0,56.0,128.0,1.0,Surponiente,105.0
3,1.0,77.0,156.0,1.0,Surponiente,112.0
3,1.0,70.0,89.0,1.0,Norte,78.3
4,1.0,55.0,63.0,1.0,Suroriente,55.0
3,3.0,86.0,510.0,6.0,Surponiente,219.0
3,2.0,100.0,100.0,2.0,Nororiente,280.0
4,3.0,147.0,276.0,2.0,Nororiente,437.76
4,5.0,320.0,2500.0,7.0,Nororiente,1423.6
3,1.0,63.0,67.0,1.0,Suroriente,79.0
4,3.0,170.0,207.0,2.0,Nororiente,599.69
3,3.0,80.0,120.0,2.0,Suroriente,120.0
5,5.0,343.0,344.0,2.0,Surponiente,520.0
3,2.0,90.0,160.0,3.0,Nororiente,273.69
5,3.0,196.0,532.0,2.0,Norte,544.17
1,1.0,38.0,49.0,1.0,Nororiente,164.43
2,1.0,93.0,120.0,1.0,Sur,70.0
3,1.0,120.0,250.0,4.0,Nororiente,150.0
3,1.0,80.0,130.0,1.0,Suroriente,91.5
4,3.0,156.0,319.0,3.0,Suroriente,345.22
4,3.0,160.0,1000.0,11.0,Suroriente,605.03
6,6.0,470.0,3800.0,4.0,Norte,978.72
3,2.0,61.0,176.0,3.0,Surponiente,128.99
5,3.0,168.0,368.0,3.0,Nororiente,615.71
5,5.0,330.0,760.0,3.0,Nororiente,1245.65
3,1.0,80.0,130.0,3.0,Suroriente,95.0
3,2.0,106.0,156.0,2.0,Surponiente,213.54
4,2.0,120.0,165.0,2.0,Norte,160.16
3,2.0,55.0,55.0,1.0,Surponiente,85.42
3,3.0,110.0,200.0,2.0,Surponiente,185.07
3,1.0,46.0,146.0,5.0,Surponiente,110.0
3,1.0,60.0,60.0,1.0,Suroriente,65.0
5,3.0,200.0,300.0,2.0,Nororiente,480.46
3,3.0,140.0,600.0,6.0,Norte,338.1
5,5.0,190.0,430.0,2.0,Suroriente,494.7
4,4.0,180.0,530.0,3.0,Nororiente,644.18
4,1.0,80.0,95.0,3.0,Suroriente,47.0
3,3.0,137.0,200.0,2.0,Surponiente,258.74
3,2.0,107.0,227.0,3.0,Norte,248.42
3,2.0,160.0,940.0,5.0,Nororiente,1200.0
3,2.0,80.0,190.0,2.0,Nororiente,423.52
5,4.0,216.0,429.0,3.0,Nororiente,836.36
3,1.0,47.0,160.0,2.0,Suroriente,70.0
3,3.0,80.0,142.0,2.0,Surponiente,145.0
5,3.0,170.0,801.0,4.0,Nororiente,818.57
4,4.0,160.0,160.0,1.0,Suroriente,148.94
5,3.0,200.0,266.0,3.0,Suroriente,155.0
4,1.0,113.0,613.0,3.0,Suroriente,225.0
12,4.0,450.0,490.0,3.0,Nororiente,550.0
4,2.0,180.0,200.0,1.0,Centro,249.13
5,4.0,180.0,430.0,3.0,Suroriente,355.9
5,3.0,150.0,240.0,1.0,Suroriente,224.22
3,1.0,65.0,77.0,2.0,Suroriente,65.0
4,2.0,134.0,205.0,4.0,Suroriente,170.0
3,3.0,102.0,158.0,2.0,Suroriente,177.24
4,4.0,200.0,550.0,2.0,Norte,494.7
5,3.0,150.0,570.0,3.0,Nororiente,622.83
6,4.0,340.0,1615.0,4.0,Nororiente,978.01
4,4.0,140.0,400.0,2.0,Norte,387.93
3,2.0,130.0,312.0,2.0,Nororiente,676.21
3,3.0,80.0,125.0,3.0,Surponiente,153.0
5,3.0,140.0,330.0,3.0,Nororiente,533.85
4,3.0,144.0,530.0,3.0,Nororiente,729.6
3,2.0,130.0,156.0,3.0,Surponiente,145.0
2,3.0,149.0,149.0,1.0,Suroriente,151.61
4,1.0,65.0,70.0,1.0,Sur,54.0
4,3.0,107.0,310.0,2.0,Surponiente,220.66
4,3.0,280.0,330.0,4.0,Sur,230.0
5,4.0,363.0,1008.0,5.0,Nororiente,886.19
4,2.0,100.0,125.0,2.0,Surponiente,116.0
3,2.0,77.0,77.0,1.0,Surponiente,87.0
4,1.0,59.0,85.0,1.0,Sur,65.0
1,1.0,47.0,120.0,1.0,Suroriente,70.0
3,1.0,70.0,170.0,1.0,Surponiente,105.6
3,3.0,150.0,518.0,2.0,Norte,542.75
4,4.0,170.0,382.0,2.0,Nororiente,656.64
3,2.0,129.0,313.0,4.0,Nororiente,549.99
5,2.0,184.0,360.0,2.0,Nororiente,252.69
3,2.0,81.0,135.0,1.0,Suroriente,82.46
2,1.0,80.0,70.0,1.0,Suroriente,68.0
4,2.0,100.0,100.0,3.0,Suroriente,99.58
3,2.0,108.0,3000.0,3.0,Suroriente,250.0
3,1.0,85.0,75.0,1.0,Suroriente,71.39
3,1.0,58.0,103.0,1.0,Norte,76.0
8,6.0,283.0,680.0,4.0,Suroriente,658.42
5,5.0,200.0,625.0,3.0,Suroriente,640.62
5,5.0,220.0,660.0,3.0,Suroriente,658.42
4,2.0,75.0,80.0,1.0,Sur,66.5
3,1.0,120.0,180.0,3.0,Surponiente,150.0
4,2.0,100.0,240.0,1.0,Suroriente,140.0
4,1.0,100.0,130.0,3.0,Suroriente,89.69
4,3.0,85.0,90.0,1.0,Sur,85.0
3,1.0,109.0,156.0,4.0,Sur,115.0
3,2.0,120.0,203.0,2.0,Sur,177.59
4,2.0,76.0,110.0,2.0,Norponiente,67.0
3,2.0,50.0,79.0,1.0,Norponiente,74.5
4,4.0,130.0,200.0,2.0,Norte,295.4
3,1.0,67.0,126.0,1.0,Suroriente,95.0
3,1.0,54.0,162.0,2.0,Norponiente,78.3
3,2.0,7035.0,1278.0,2.0,Suroriente,142.0
