,Sec_Centro,Sec_Nororiente,Sec_Norponiente,Sec_Norte,Sec_Sur,Sec_Suroriente,Sec_Surponiente,Dorms,Baths,Built Area,Total Area,Parking,Price_CLP_MM
350,False,True,False,False,False,False,False,5,3.0,167.0,228.0,4.0,448.43
351,False,False,False,False,False,True,False,4,3.0,189.0,200.0,3.0,310.0
352,False,False,False,False,True,False,False,3,2.0,125.0,300.0,3.0,228.0
353,False,False,False,False,True,False,False,5,3.0,163.0,175.0,3.0,205.0
354,False,True,False,False,False,False,False,4,3.0,300.0,380.0,3.0,960.93
355,False,True,False,False,False,False,False,4,2.0,105.0,220.0,2.0,380.81
356,False,False,False,False,False,False,True,4,3.0,350.0,5000.0,4.0,480.46
357,False,False,False,False,False,False,True,5,3.0,115.0,155.0,3.0,151.26
358,False,True,False,False,False,False,False,4,4.0,228.0,4928.0,5.0,2016.96
359,False,True,False,False,False,False,False,7,6.0,670.0,2150.0,8.0,1245.65
360,False,True,False,False,False,False,False,4,2.0,102.0,210.0,1.0,504.67
361,False,False,False,False,False,True,False,3,2.0,130.0,200.0,2.0,231.34
362,False,True,False,False,False,False,False,7,7.0,350.0,3500.0,6.0,1316.83
363,False,True,False,False,False,False,False,5,3.0,140.0,200.0,2.0,491.14
364,False,False,False,True,False,False,False,5,2.0,75.0,144.0,1.0,130.0
365,False,False,False,False,False,True,False,2,1.0,38.0,124.0,1.0,82.0
366,False,False,False,True,False,False,False,3,1.0,87.0,350.0,1.0,170.0
367,False,False,False,False,False,True,False,4,3.0,147.0,176.0,3.0,270.48
368,False,True,False,False,False,False,False,6,5.0,270.0,573.0,4.0,740.27
369,False,True,False,False,False,False,False,5,4.0,240.0,600.0,7.0,854.16
370,False,False,False,True,False,False,False,2,2.0,59.0,67.0,1.0,55.0
371,False,False,False,True,False,False,False,3,3.0,110.0,200.0,2.0,213.54
372,False,True,False,False,False,False,False,4,4.0,181.0,252.0,2.0,546.31
373,False,True,False,False,False,False,False,5,5.0,270.0,820.0,5.0,882.63
374,False,True,False,False,False,False,False,6,4.0,190.0,398.0,2.0,797.22
375,False,True,False,False,False,False,False,5,4.0,259.0,633.0,4.0,996.16
376,False,True,False,False,False,False,False,5,5.0,400.0,1000.0,4.0,1103.29
377,False,True,False,False,False,False,False,4,5.0,330.0,600.0,4.0,1242.09
378,False,True,False,False,False,False,False,4,4.0,260.0,1154.0,3.0,1032.11
379,False,True,False,False,False,False,False,4,4.0,360.0,1000.0,6.0,1032.11
380,False,True,False,False,False,False,False,5,4.0,470.0,980.0,7.0,1388.01
381,False,True,False,False,False,False,False,5,4.0,228.0,837.0,2.0,971.61
382,False,True,False,False,False,False,False,6,6.0,443.0,943.0,4.0,1242.09
383,False,True,False,False,False,False,False,4,4.0,235.0,502.0,3.0,658.06
384,False,True,False,False,False,False,False,4,4.0,363.0,1200.0,5.0,1024.99
385,False,True,False,False,False,False,False,5,5.0,374.0,1126.0,10.0,864.84
386,False,True,False,False,False,False,False,4,3.0,136.0,110.0,2.0,395.05
387,False,True,False,False,False,False,False,3,3.0,254.0,529.0,3.0,1033.75
388,False,True,False,False,False,False,False,4,3.0,172.0,374.0,3.0,764.83
389,False,True,False,False,False,False,False,5,4.0,214.0,614.0,2.0,697.21
390,False,True,False,False,False,False,False,6,4.0,205.0,491.0,2.0,765.18
391,False,True,False,False,False,False,False,5,4.0,310.0,735.0,4.0,1167.35
392,False,True,False,False,False,False,False,5,3.0,150.0,320.0,2.0,533.85
393,False,True,False,False,False,False,False,5,4.0,253.0,2900.0,8.0,1348.51
394,False,False,False,False,False,True,False,3,3.0,97.0,137.0,1.0,170.0
395,False,True,False,False,False,False,False,3,2.0,92.0,420.0,5.0,352.34
396,False,True,False,False,False,False,False,5,4.0,330.0,753.0,3.0,1206.5
397,False,True,False,False,False,False,False,5,5.0,273.0,731.0,3.0,1135.32
398,False,True,False,False,False,False,False,5,4.0,140.0,150.0,4.0,562.32
399,False,True,False,False,False,False,False,5,3.0,450.0,1479.0,2.0,1921.86
400,False,False,False,True,False,False,False,5,5.0,175.0,510.0,2.0,601.47
401,False,False,False,False,False,False,True,5,4.0,787.0,5000.0,10.0,640.62
402,False,False,False,False,False,True,False,4,3.0,110.0,300.0,2.0,311.41
403,False,True,False,False,False,False,False,4,3.0,145.0,803.0,5.0,765.18
404,False,True,False,False,False,False,False,5,4.0,211.0,300.0,2.0,622.83
405,False,True,False,False,False,False,False,5,4.0,295.0,707.0,3.0,1128.2
406,False,True,False,False,False,False,False,6,4.0,392.0,961.0,3.0,1352.42
407,False,True,False,False,False,False,False,7,5.0,653.0,1381.0,3.0,1832.88
408,False,True,False,False,False,False,False,5,3.0,160.0,684.0,5.0,701.12
409,False,True,False,False,False,False,False,3,3.0,90.0,178.0,1.0,423.17
410,False,True,False,False,False,False,False,6,6.0,450.0,1002.0,5.0,1775.94
411,False,True,False,False,False,False,False,4,4.0,333.0,811.0,5.0,1316.83
412,False,True,False,False,False,False,False,4,4.0,335.0,809.0,5.0,1423.6
413,False,True,False,False,False,False,False,6,4.0,520.0,1820.0,3.0,1637.14
414,False,True,False,False,False,False,False,6,4.0,375.0,900.0,3.0,1388.01
415,False,True,False,False,False,False,False,8,7.0,908.0,4844.0,6.0,1850.68
416,False,True,False,False,False,False,False,6,3.0,210.0,400.0,3.0,674.43
417,False,False,False,False,False,True,False,4,3.0,160.0,410.0,2.0,476.91
418,False,True,False,False,False,False,False,5,7.0,650.0,1600.0,8.0,1174.47
419,False,True,False,False,False,False,False,5,4.0,236.0,477.0,1.0,889.75
420,False,True,False,False,False,False,False,5,4.0,146.0,178.0,1.0,640.62
421,False,True,False,False,False,False,False,5,5.0,265.0,720.0,3.0,992.25
422,False,False,False,True,False,False,False,5,5.0,583.0,3700.0,4.0,2099.45
423,False,True,False,False,False,False,False,5,4.0,306.0,1020.0,2.0,942.78
424,False,True,False,False,False,False,False,5,6.0,417.0,1323.0,6.0,1138.88
425,False,True,False,False,False,False,False,5,4.0,400.0,1059.0,4.0,1672.37
426,False,True,False,False,False,False,False,5,3.0,228.0,668.0,3.0,854.16
427,False,True,False,False,False,False,False,4,3.0,180.0,330.0,2.0,370.14
428,False,True,False,False,False,False,False,6,4.0,232.0,327.0,3.0,729.6
429,False,True,False,False,False,False,False,5,4.0,140.0,342.0,2.0,565.88
430,False,True,False,False,False,False,False,5,4.0,440.0,1700.0,5.0,1779.5
431,False,True,False,False,False,False,False,8,6.0,373.0,615.0,2.0,782.98
432,False,True,False,False,False,False,False,6,2.0,314.0,750.0,6.0,1028.55
433,False,False,False,True,False,False,False,3,4.0,140.0,450.0,2.0,338.1
434,False,False,False,True,False,False,False,4,4.0,200.0,5000.0,14.0,658.42
435,False,True,False,False,False,False,False,4,4.0,170.0,300.0,2.0,551.64
436,False,True,False,False,False,False,False,4,6.0,349.0,1142.0,4.0,1637.14
437,False,False,False,True,False,False,False,4,5.0,166.0,619.0,3.0,505.38
438,False,True,False,False,False,False,False,4,2.0,133.0,306.0,4.0,462.67
439,False,True,False,False,False,False,False,5,4.0,140.0,321.0,2.0,537.41
440,False,True,False,False,False,False,False,5,4.0,369.0,2080.0,8.0,1063.07
441,False,False,False,True,False,False,False,4,4.0,140.0,447.0,5.0,462.31
442,False,False,False,True,False,False,False,5,4.0,180.0,560.0,2.0,518.9
443,False,False,False,False,False,True,False,4,4.0,400.0,1861.0,3.0,782.98
444,False,True,False,False,False,False,False,6,5.0,380.0,1230.0,5.0,1388.01
445,False,True,False,False,False,False,False,6,5.0,1000.0,5600.0,8.0,2669.25
446,False,True,False,False,False,False,False,4,3.0,160.0,504.0,3.0,587.24
447,False,True,False,False,False,False,False,5,4.0,300.0,437.0,5.0,569.26
448,False,True,False,False,False,False,False,5,3.0,141.0,435.0,2.0,494.7
449,False,True,False,False,False,False,False,5,4.0,401.0,1820.0,3.0,1174.47
450,False,True,False,False,False,False,False,6,4.0,250.0,660.0,2.0,775.86
451,False,True,False,False,False,False,False,3,2.0,200.0,490.0,5.0,640.62
452,False,True,False,False,False,False,False,5,3.0,270.0,808.0,6.0,871.96
453,False,False,False,False,False,False,True,3,3.0,140.0,5000.0,6.0,377.25
454,False,True,False,False,False,False,False,5,4.0,320.0,2053.0,5.0,1405.8
455,False,False,False,False,False,True,False,3,2.0,82.0,120.0,2.0,133.82
456,False,False,False,True,False,False,False,4,2.0,186.0,527.0,3.0,569.44
457,False,True,False,False,False,False,False,3,2.0,112.0,212.0,3.0,352.34
458,False,True,False,False,False,False,False,7,6.0,480.0,1430.0,14.0,1242.09
459,False,True,False,False,False,False,False,5,5.0,247.0,500.0,4.0,847.04
460,False,True,False,False,False,False,False,6,4.0,192.0,347.0,3.0,569.44
461,False,True,False,False,False,False,False,4,3.0,133.0,392.0,2.0,601.47
462,False,True,False,False,False,False,False,3,4.0,220.0,290.0,3.0,569.08
463,False,True,False,False,False,False,False,6,6.0,320.0,826.0,8.0,1170.91
464,False,True,False,False,False,False,False,5,4.0,162.0,442.0,4.0,669.09
465,False,True,False,False,False,False,False,4,4.0,320.0,1030.0,2.0,871.96
466,False,True,False,False,False,False,False,8,7.0,536.0,1856.0,7.0,1313.27
467,False,True,False,False,False,False,False,4,4.0,350.0,1150.0,3.0,871.92
468,False,True,False,False,False,False,False,5,5.0,335.0,1600.0,4.0,1032.11
469,False,True,False,False,False,False,False,5,5.0,240.0,400.0,5.0,793.3
470,False,True,False,False,False,False,False,4,4.0,180.0,288.0,2.0,400.0
471,False,True,False,False,False,False,False,5,4.0,312.0,523.0,4.0,761.63
472,False,True,False,False,False,False,False,6,4.0,203.0,475.0,2.0,782.98
473,False,True,False,False,False,False,False,6,5.0,390.0,668.0,5.0,1049.9
474,False,True,False,False,False,False,False,5,5.0,350.0,1100.0,2.0,1067.7
475,False,True,False,False,False,False,False,5,5.0,293.0,800.0,5.0,1049.9
476,False,True,False,False,False,False,False,5,4.0,266.0,805.0,2.0,761.63
477,False,True,False,False,False,False,False,6,4.0,650.0,3200.0,13.0,2106.93
478,False,False,False,True,False,False,False,4,4.0,140.0,270.0,2.0,316.75
479,False,False,False,True,False,False,False,3,4.0,128.0,208.0,2.0,248.77
480,False,False,False,True,False,False,False,5,5.0,156.0,533.0,4.0,444.52
481,False,False,False,True,False,False,False,4,4.0,140.0,276.0,2.0,284.36
482,False,True,False,False,False,False,False,6,4.0,420.0,1228.0,8.0,1243.87
483,False,False,False,False,False,False,True,5,2.0,131.0,130.0,2.0,122.0
484,False,False,False,True,False,False,False,4,3.0,84.0,194.0,2.0,145.0
485,False,False,False,False,False,False,True,7,3.0,145.0,110.0,1.0,132.0
486,False,False,False,False,False,False,True,5,2.0,113.0,108.0,2.0,119.0
487,False,False,False,False,False,False,True,5,2.0,116.0,166.0,2.0,140.0
488,False,False,False,False,False,False,True,4,4.0,154.0,159.0,2.0,165.0
489,False,False,False,False,False,False,True,5,2.0,127.0,112.0,2.0,139.0
490,False,False,False,False,False,False,True,3,2.0,101.0,191.0,2.0,160.16
491,False,False,False,False,False,True,False,4,1.0,112.0,115.0,2.0,147.06
492,False,False,False,False,False,True,False,7,7.0,600.0,3937.0,8.0,854.16
493,False,False,False,False,True,False,False,4,4.0,140.0,740.0,3.0,396.83
494,False,True,False,False,False,False,False,6,4.0,637.0,1694.0,8.0,1530.37
495,False,False,False,False,True,False,False,4,3.0,96.0,217.0,3.0,120.0
496,False,True,False,False,False,False,False,7,5.0,399.0,824.0,20.0,1423.6
497,False,True,False,False,False,False,False,5,3.0,297.0,800.0,3.0,943.14
498,False,True,False,False,False,False,False,5,2.0,139.0,220.0,1.0,259.8
499,False,True,False,False,False,False,False,4,2.0,136.0,215.0,2.0,299.6
500,False,True,False,False,False,False,False,6,5.0,415.0,720.0,2.0,960.93
501,False,False,False,True,False,False,False,3,3.0,130.0,430.0,2.0,384.37
502,False,False,False,False,False,True,False,7,5.0,237.0,701.0,4.0,653.08
503,False,False,False,False,False,True,False,5,3.0,190.0,290.0,2.0,387.58
504,False,True,False,False,False,False,False,5,5.0,216.0,260.0,2.0,854.16
505,False,True,False,False,False,False,False,7,6.0,552.0,1480.0,4.0,1601.55
506,False,True,False,False,False,False,False,6,6.0,420.0,1920.0,5.0,1743.91
507,False,True,False,False,False,False,False,7,5.0,532.0,1200.0,4.0,1240.31
508,False,True,False,False,False,False,False,6,4.0,161.0,528.0,10.0,426.58
509,False,False,False,False,False,False,True,3,2.0,51.0,72.0,1.0,72.0
510,False,False,False,False,False,True,False,6,4.0,250.0,810.0,2.0,455.55
511,False,True,False,False,False,False,False,8,6.0,372.0,1049.0,5.0,1014.32
512,False,True,False,False,False,False,False,10,5.0,762.0,3460.0,10.0,1779.5
513,False,True,False,False,False,False,False,5,5.0,295.0,625.0,2.0,889.75
514,False,True,False,False,False,False,False,4,3.0,170.0,410.0,2.0,708.24
515,False,True,False,False,False,False,False,5,4.0,241.0,400.0,1.0,694.0
516,False,True,False,False,False,False,False,6,5.0,454.0,820.0,6.0,1014.32
517,False,True,False,False,False,False,False,5,4.0,273.0,811.0,3.0,871.6
518,False,True,False,False,False,False,False,7,5.0,280.0,980.0,6.0,978.37
519,False,True,False,False,False,False,False,5,5.0,350.0,1393.0,6.0,1032.11
520,False,True,False,False,False,False,False,5,4.0,260.0,536.0,4.0,1218.96
521,False,True,False,False,False,False,False,6,5.0,270.0,1315.0,2.0,1060.58
522,False,False,False,True,False,False,False,6,8.0,1046.0,4820.0,16.0,3381.05
523,False,True,False,False,False,False,False,5,5.0,362.0,1074.0,4.0,871.96
524,False,False,False,False,False,True,False,5,3.0,161.0,352.0,3.0,238.45
525,False,False,False,False,False,False,True,4,3.0,115.0,321.0,2.0,226.71
526,False,False,False,True,False,False,False,5,4.0,140.0,350.0,2.0,316.75
527,False,False,False,True,False,False,False,5,4.0,136.0,434.0,2.0,380.46
528,False,False,False,False,False,False,True,6,2.0,90.0,128.0,1.0,120.0
529,False,False,False,True,False,False,False,6,4.0,487.0,5022.0,5.0,889.75
530,False,True,False,False,False,False,False,7,6.0,600.0,1500.0,10.0,2135.4
531,False,True,False,False,False,False,False,7,7.0,544.0,1001.0,3.0,1708.32
532,False,True,False,False,False,False,False,5,7.0,550.0,1200.0,3.0,1761.7
533,False,True,False,False,False,False,False,8,7.0,690.0,1159.0,2.0,1957.45
534,False,True,False,False,False,False,False,5,4.0,280.0,700.0,2.0,1156.68
535,False,True,False,False,False,False,False,4,2.0,220.0,3858.0,6.0,1990.9
536,False,True,False,False,False,False,False,4,3.0,1355.0,4047.0,12.0,2669.25
537,False,True,False,False,False,False,False,5,4.0,160.0,276.0,2.0,729.6
538,False,True,False,False,False,False,False,3,3.0,100.0,369.0,2.0,565.88
539,False,True,False,False,False,False,False,5,5.0,440.0,1140.0,3.0,1957.45
540,False,True,False,False,False,False,False,4,4.0,582.0,1178.0,5.0,1601.55
541,False,True,False,False,False,False,False,4,3.0,280.0,736.0,2.0,1067.7
542,False,False,False,False,True,False,False,3,3.0,150.0,6000.0,5.0,252.69
543,False,False,False,False,True,False,False,4,2.0,350.0,5000.0,8.0,516.05
544,False,True,False,False,False,False,False,6,5.0,456.0,666.0,3.0,953.81
545,False,True,False,False,False,False,False,6,3.0,239.0,322.0,2.0,763.76
546,False,True,False,False,False,False,False,4,3.0,100.0,251.0,3.0,334.55
547,False,True,False,False,False,False,False,5,4.0,306.0,900.0,2.0,1138.88
548,False,True,False,False,False,False,False,5,4.0,200.0,450.0,4.0,619.27
549,False,True,False,False,False,False,False,3,2.0,100.0,348.0,2.0,498.26
550,False,True,False,False,False,False,False,5,4.0,371.0,905.0,5.0,1313.27
551,False,True,False,False,False,False,False,6,4.0,359.0,1630.0,5.0,1388.01
552,False,True,False,False,False,False,False,5,4.0,236.0,830.0,3.0,993.49
553,False,True,False,False,False,False,False,5,4.0,236.0,742.0,3.0,946.87
554,False,True,False,False,False,False,False,4,3.0,125.0,304.0,2.0,544.53
555,False,True,False,False,False,False,False,9,5.0,330.0,924.0,4.0,996.52
556,False,True,False,False,False,False,False,5,4.0,280.0,962.0,6.0,889.75
557,False,True,False,False,False,False,False,6,5.0,300.0,450.0,5.0,781.2
558,False,False,False,True,False,False,False,6,4.0,400.0,5188.0,13.0,765.18
559,False,True,False,False,False,False,False,6,4.0,190.0,250.0,2.0,704.68
560,False,True,False,False,False,False,False,3,2.0,90.0,250.0,2.0,355.9
561,False,False,False,True,False,False,False,4,3.0,110.0,149.0,3.0,185.0
562,False,False,False,True,False,False,False,3,3.0,89.0,130.0,2.0,213.54
563,False,False,False,False,False,False,True,4,1.0,120.0,120.0,2.0,119.08
564,False,False,False,True,False,False,False,3,3.0,89.0,130.0,2.0,213.54
565,False,False,False,True,False,False,False,3,2.0,81.0,140.0,2.0,188.63
566,False,False,False,True,False,False,False,3,3.0,81.0,171.0,2.0,209.63
567,False,True,False,False,False,False,False,4,5.0,337.0,2105.0,6.0,1637.14
568,False,False,False,False,False,False,True,4,3.0,132.0,100.0,2.0,183.47
569,False,False,False,True,False,False,False,3,2.0,120.0,202.0,2.0,67.62
570,False,True,False,False,False,False,False,3,4.0,210.0,539.0,4.0,650.0
571,False,True,False,False,False,False,False,6,5.0,244.0,400.0,4.0,587.24
572,False,False,True,False,False,False,False,4,3.0,172.0,341.0,3.0,225.28
573,False,False,False,False,False,False,True,7,4.0,280.0,828.0,6.0,914.66
574,False,False,False,False,False,True,False,4,2.0,240.0,1000.0,3.0,462.67
575,False,True,False,False,False,False,False,5,4.0,350.0,1400.0,8.0,1227.86
576,False,False,False,False,True,False,False,5,2.0,120.0,192.0,1.0,140.0
577,False,False,False,False,False,True,False,5,6.0,430.0,4350.0,6.0,1099.73
578,False,False,False,True,False,False,False,6,5.0,400.0,5595.0,8.0,708.24
579,False,False,False,True,False,False,False,5,7.0,780.0,5300.0,8.0,2135.4
580,False,False,False,True,False,False,False,4,3.0,220.0,5000.0,10.0,565.88
581,False,True,False,False,False,False,False,3,4.0,563.0,1202.0,4.0,1423.6
582,False,True,False,False,False,False,False,5,4.0,240.0,800.0,6.0,953.81
583,False,False,False,False,False,False,True,3,2.0,74.0,101.0,2.0,130.0
584,False,True,False,False,False,False,False,7,6.0,672.0,2910.0,10.0,1601.55
585,False,False,False,False,False,True,False,2,1.0,73.0,102.0,1.0,130.51
586,False,True,False,False,False,False,False,6,5.0,448.0,1590.0,5.0,1779.5
587,False,True,False,False,False,False,False,4,3.0,430.0,986.0,5.0,1128.2
588,False,True,False,False,False,False,False,7,5.0,1477.0,4443.0,20.0,3131.92
589,False,True,False,False,False,False,False,6,6.0,720.0,5048.0,10.0,2847.2
590,False,False,False,True,False,False,False,4,4.0,183.0,438.0,3.0,391.49
591,False,True,False,False,False,False,False,5,4.0,351.0,1200.0,4.0,1032.11
592,False,True,False,False,False,False,False,6,6.0,400.0,2860.0,11.0,2135.4
593,False,False,False,False,True,False,False,5,4.0,257.0,4700.0,4.0,639.59
594,False,True,False,False,False,False,False,4,3.0,215.0,820.0,2.0,871.96
595,False,False,False,False,False,True,False,2,1.0,70.0,102.0,1.0,130.51
596,False,True,False,False,False,False,False,6,7.0,494.0,1950.0,5.0,1601.55
597,False,True,False,False,False,False,False,5,6.0,356.0,809.0,5.0,1637.14
598,False,True,False,False,False,False,False,6,5.0,423.0,1368.0,7.0,1032.11
599,False,True,False,False,False,False,False,5,6.0,400.0,6900.0,16.0,1596.21
600,False,True,False,False,False,False,False,5,5.0,427.0,900.0,3.0,953.81
601,False,True,False,False,False,False,False,5,6.0,565.0,1614.0,5.0,1348.86
602,False,True,False,False,False,False,False,6,4.0,290.0,600.0,3.0,1067.7
603,False,False,False,False,False,True,False,5,2.0,200.0,620.0,6.0,533.85
604,False,True,False,False,False,False,False,2,2.0,136.0,260.0,3.0,462.67
605,False,True,False,False,False,False,False,4,3.0,180.0,605.0,2.0,694.0
606,False,False,False,False,False,True,False,5,2.0,78.0,90.0,2.0,76.45
607,False,True,False,False,False,False,False,4,3.0,254.0,635.0,2.0,864.84
608,False,False,False,True,False,False,False,3,3.0,140.0,630.0,2.0,450.21
